,geo_h3_10,city,primary,primary_link,secondary,secondary_link,tertiary,residential,motorway,unclassified
18401,8a10c264211ffff,Екатеринбург,0,0,0,0,0,0,0,0
18402,8a10c264211ffff,Екатеринбург,0,0,0,0,0,0,0,0
18403,8a10c2642147fff,Екатеринбург,0,0,0,0,0,0,0,0
18404,8a10c2642147fff,Екатеринбург,0,0,0,0,0,0,0,0
18405,8a10c264214ffff,Екатеринбург,0,0,0,0,0,0,0,0
18406,8a10c264214ffff,Екатеринбург,0,0,0,0,0,0,0,0
18407,8a10c2642157fff,Екатеринбург,0,0,0,0,0,0,0,0
18408,8a10c2642157fff,Екатеринбург,0,0,0,0,0,0,0,0
18409,8a10c264215ffff,Екатеринбург,0,0,0,0,0,0,0,0
18410,8a10c264215ffff,Екатеринбург,0,0,0,0,0,0,0,0
18411,8a10c2642167fff,Екатеринбург,0,0,0,0,0,0,0,0
18412,8a10c2642167fff,Екатеринбург,0,0,0,0,0,0,0,0
18413,8a10c264216ffff,Екатеринбург,0,0,0,0,0,0,0,0
18414,8a10c264216ffff,Екатеринбург,0,0,0,0,0,0,0,0
18415,8a10c2642187fff,Екатеринбург,0,0,0,0,0,0,0,0
18416,8a10c2642187fff,Екатеринбург,0,0,0,0,0,0,0,0
18417,8a10c264218ffff,Екатеринбург,0,0,0,0,0,0,0,0
18418,8a10c264218ffff,Екатеринбург,0,0,0,0,0,0,0,0
18419,8a10c2642197fff,Екатеринбург,0,0,0,0,0,0,0,0
18420,8a10c2642197fff,Екатеринбург,0,0,0,0,0,0,0,0
18421,8a10c264219ffff,Екатеринбург,0,0,0,0,0,0,0,0
18422,8a10c264219ffff,Екатеринбург,0,0,0,0,0,0,0,0
18423,8a10c26421affff,Екатеринбург,0,0,0,0,0,0,0,0
18424,8a10c26421affff,Екатеринбург,0,0,0,0,0,0,0,0
18425,8a10c2642207fff,Екатеринбург,0,0,0,0,0,0,0,0
18426,8a10c2642207fff,Екатеринбург,0,0,0,0,0,0,0,0
18427,8a10c264220ffff,Екатеринбург,0,0,0,0,0,0,0,0
18428,8a10c264220ffff,Екатеринбург,0,0,0,0,0,0,0,0
18429,8a10c2642217fff,Екатеринбург,0,0,0,0,0,0,0,0
18430,8a10c2642217fff,Екатеринбург,0,0,0,0,0,0,0,0
18431,8a10c264221ffff,Екатеринбург,0,0,0,0,0,0,0,0
18432,8a10c264221ffff,Екатеринбург,0,0,0,0,0,0,0,0
18433,8a10c2642227fff,Екатеринбург,0,0,0,0,0,0,0,0
18434,8a10c2642227fff,Екатеринбург,0,0,0,0,0,0,0,0
18435,8a10c264222ffff,Екатеринбург,0,0,0,0,0,0,0,0
18436,8a10c264222ffff,Екатеринбург,0,0,0,0,0,0,0,0
18437,8a10c2642237fff,Екатеринбург,0,0,0,0,0,0,0,0
18438,8a10c2642237fff,Екатеринбург,0,0,0,0,0,0,0,0
18439,8a10c2642247fff,Екатеринбург,0,0,0,0,0,0,0,0
18440,8a10c2642247fff,Екатеринбург,0,0,0,0,0,0,0,0
18441,8a10c264224ffff,Екатеринбург,0,0,0,0,0,0,0,0
18442,8a10c264224ffff,Екатеринбург,0,0,0,0,0,0,0,0
18443,8a10c2642257fff,Екатеринбург,0,0,0,0,0,0,0,0
18444,8a10c2642257fff,Екатеринбург,0,0,0,0,0,0,0,0
18445,8a10c2642267fff,Екатеринбург,0,0,0,0,0,0,0,0
18446,8a10c2642267fff,Екатеринбург,0,0,0,0,0,0,0,0
18447,8a10c264226ffff,Екатеринбург,0,0,0,0,0,0,0,0
18448,8a10c264226ffff,Екатеринбург,0,0,0,0,0,0,0,0
18449,8a10c2642277fff,Екатеринбург,0,0,0,0,0,0,0,0
18450,8a10c2642277fff,Екатеринбург,0,0,0,0,0,0,0,0
18451,8a10c2642287fff,Екатеринбург,0,0,0,0,0,0,0,0
18452,8a10c2642287fff,Екатеринбург,0,0,0,0,0,0,0,0
18453,8a10c264228ffff,Екатеринбург,0,0,0,0,0,0,0,0
18454,8a10c264228ffff,Екатеринбург,0,0,0,0,0,0,0,0
18455,8a10c2642297fff,Екатеринбург,0,0,0,0,0,0,0,0
18456,8a10c2642297fff,Екатеринбург,0,0,0,0,0,0,0,0
18457,8a10c264229ffff,Екатеринбург,0,0,0,0,0,0,0,0
18458,8a10c264229ffff,Екатеринбург,0,0,0,0,0,0,0,0
18459,8a10c26422a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18460,8a10c26422a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18461,8a10c26422affff,Екатеринбург,0,0,0,0,0,0,0,0
18462,8a10c26422affff,Екатеринбург,0,0,0,0,0,0,0,0
18463,8a10c26422b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18464,8a10c26422b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18465,8a10c26422c7fff,Екатеринбург,0,0,0,0,0,0,0,0
18466,8a10c26422c7fff,Екатеринбург,0,0,0,0,0,0,0,0
18467,8a10c26422cffff,Екатеринбург,0,0,0,0,0,0,0,0
18468,8a10c26422cffff,Екатеринбург,0,0,0,0,0,0,0,0
18469,8a10c26422d7fff,Екатеринбург,0,0,0,0,0,0,0,0
18470,8a10c26422d7fff,Екатеринбург,0,0,0,0,0,0,0,0
18471,8a10c26422dffff,Екатеринбург,0,0,0,0,0,0,0,0
18472,8a10c26422dffff,Екатеринбург,0,0,0,0,0,0,0,0
18473,8a10c26422e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18474,8a10c26422e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18475,8a10c26422f7fff,Екатеринбург,0,0,0,0,0,0,0,0
18476,8a10c26422f7fff,Екатеринбург,0,0,0,0,0,0,0,0
18477,8a10c2642307fff,Екатеринбург,0,0,0,0,0,0,0,0
18478,8a10c2642307fff,Екатеринбург,0,0,0,0,0,0,0,0
18479,8a10c264230ffff,Екатеринбург,0,0,0,0,0,0,0,0
18480,8a10c264230ffff,Екатеринбург,0,0,0,0,0,0,0,0
18481,8a10c2642317fff,Екатеринбург,0,0,0,0,0,0,0,0
18482,8a10c2642317fff,Екатеринбург,0,0,0,0,0,0,0,0
18483,8a10c264231ffff,Екатеринбург,0,0,0,0,0,0,0,0
18484,8a10c264231ffff,Екатеринбург,0,0,0,0,0,0,0,0
18485,8a10c2642327fff,Екатеринбург,0,0,0,0,0,0,0,0
18486,8a10c2642327fff,Екатеринбург,0,0,0,0,0,0,0,0
18487,8a10c264232ffff,Екатеринбург,0,0,0,0,0,0,0,0
18488,8a10c264232ffff,Екатеринбург,0,0,0,0,0,0,0,0
18489,8a10c2642337fff,Екатеринбург,0,0,0,0,0,0,0,0
18490,8a10c2642337fff,Екатеринбург,0,0,0,0,0,0,0,0
18491,8a10c2642347fff,Екатеринбург,0,0,0,0,0,0,0,0
18492,8a10c2642347fff,Екатеринбург,0,0,0,0,0,0,0,0
18493,8a10c264234ffff,Екатеринбург,0,0,0,0,0,0,0,0
18494,8a10c264234ffff,Екатеринбург,0,0,0,0,0,0,0,0
18495,8a10c2642357fff,Екатеринбург,0,0,0,0,0,0,0,0
18496,8a10c2642357fff,Екатеринбург,0,0,0,0,0,0,0,0
18497,8a10c264235ffff,Екатеринбург,0,0,0,0,0,0,0,0
18498,8a10c264235ffff,Екатеринбург,0,0,0,0,0,0,0,0
18499,8a10c2642367fff,Екатеринбург,0,0,0,0,0,0,0,0
18500,8a10c2642367fff,Екатеринбург,0,0,0,0,0,0,0,0
18501,8a10c264236ffff,Екатеринбург,0,0,0,0,0,0,0,0
18502,8a10c264236ffff,Екатеринбург,0,0,0,0,0,0,0,0
18503,8a10c2642377fff,Екатеринбург,0,0,0,0,0,0,0,0
18504,8a10c2642377fff,Екатеринбург,0,0,0,0,0,0,0,0
18505,8a10c2642387fff,Екатеринбург,0,0,0,0,0,0,0,0
18506,8a10c2642387fff,Екатеринбург,0,0,0,0,0,0,0,0
18507,8a10c264238ffff,Екатеринбург,0,0,0,0,0,0,0,0
18508,8a10c264238ffff,Екатеринбург,0,0,0,0,0,0,0,0
18509,8a10c2642397fff,Екатеринбург,0,0,0,0,0,0,0,0
18510,8a10c2642397fff,Екатеринбург,0,0,0,0,0,0,0,0
18511,8a10c264239ffff,Екатеринбург,0,0,0,0,0,0,0,0
18512,8a10c264239ffff,Екатеринбург,0,0,0,0,0,0,0,0
18513,8a10c26423affff,Екатеринбург,0,0,0,0,0,0,0,0
18514,8a10c26423affff,Екатеринбург,0,0,0,0,0,0,0,0
18515,8a10c26423b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18516,8a10c26423b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18517,8a10c264240ffff,Екатеринбург,0,0,0,0,0,0,0,0
18518,8a10c264240ffff,Екатеринбург,0,0,0,0,0,0,0,0
18519,8a10c2642447fff,Екатеринбург,0,0,0,0,0,0,0,0
18520,8a10c2642447fff,Екатеринбург,0,0,0,0,0,0,0,0
18521,8a10c264244ffff,Екатеринбург,0,0,0,0,0,0,0,0
18522,8a10c264244ffff,Екатеринбург,0,0,0,0,0,0,0,0
18523,8a10c2642457fff,Екатеринбург,0,0,0,0,0,0,0,0
18524,8a10c2642457fff,Екатеринбург,0,0,0,0,0,0,0,0
18525,8a10c264245ffff,Екатеринбург,0,0,0,0,0,0,0,0
18526,8a10c264245ffff,Екатеринбург,0,0,0,0,0,0,0,0
18527,8a10c2642467fff,Екатеринбург,0,0,0,0,0,0,0,0
18528,8a10c2642467fff,Екатеринбург,0,0,0,0,0,0,0,0
18529,8a10c264246ffff,Екатеринбург,0,0,0,0,0,0,0,0
18530,8a10c264246ffff,Екатеринбург,0,0,0,0,0,0,0,0
18531,8a10c2642477fff,Екатеринбург,0,0,0,0,0,0,0,0
18532,8a10c2642477fff,Екатеринбург,0,0,0,0,0,0,0,0
18533,8a10c26424c7fff,Екатеринбург,0,0,0,0,0,0,0,0
18534,8a10c26424c7fff,Екатеринбург,0,0,0,0,0,0,0,0
18535,8a10c26424cffff,Екатеринбург,0,0,0,0,0,0,0,0
18536,8a10c26424cffff,Екатеринбург,0,0,0,0,0,0,0,0
18537,8a10c26424d7fff,Екатеринбург,0,0,0,0,0,0,0,0
18538,8a10c26424dffff,Екатеринбург,0,0,0,0,0,0,0,0
18539,8a10c26424dffff,Екатеринбург,0,0,0,0,0,0,0,0
18540,8a10c26424e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18541,8a10c26424e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18542,8a10c26424effff,Екатеринбург,0,0,0,0,0,0,0,0
18543,8a10c26424effff,Екатеринбург,0,0,0,0,0,0,0,0
18544,8a10c26424f7fff,Екатеринбург,0,0,0,0,0,0,0,0
18545,8a10c2642547fff,Екатеринбург,0,0,0,0,0,0,0,0
18546,8a10c2642547fff,Екатеринбург,0,0,0,0,0,0,0,0
18547,8a10c264254ffff,Екатеринбург,0,0,0,0,0,0,0,0
18548,8a10c264254ffff,Екатеринбург,0,0,0,0,0,0,0,0
18549,8a10c264255ffff,Екатеринбург,0,0,0,0,0,0,0,0
18550,8a10c264255ffff,Екатеринбург,0,0,0,0,0,0,0,0
18551,8a10c2642567fff,Екатеринбург,0,0,0,0,0,0,0,0
18552,8a10c2642567fff,Екатеринбург,0,0,0,0,0,0,0,0
18553,8a10c264256ffff,Екатеринбург,0,0,0,0,0,0,0,0
18554,8a10c264256ffff,Екатеринбург,0,0,0,0,0,0,0,0
18555,8a10c2642577fff,Екатеринбург,0,0,0,0,0,0,0,0
18556,8a10c2642607fff,Екатеринбург,0,0,0,0,0,0,0,0
18557,8a10c2642607fff,Екатеринбург,0,0,0,0,0,0,0,0
18558,8a10c264260ffff,Екатеринбург,0,0,0,0,0,0,0,0
18559,8a10c264260ffff,Екатеринбург,0,0,0,0,0,0,0,0
18560,8a10c2642617fff,Екатеринбург,0,0,0,0,0,0,0,0
18561,8a10c2642617fff,Екатеринбург,0,0,0,0,0,0,0,0
18562,8a10c2642627fff,Екатеринбург,0,0,0,0,0,0,0,0
18563,8a10c2642627fff,Екатеринбург,0,0,0,0,0,0,0,0
18564,8a10c264262ffff,Екатеринбург,0,0,0,0,0,0,0,0
18565,8a10c264262ffff,Екатеринбург,0,0,0,0,0,0,0,0
18566,8a10c2642637fff,Екатеринбург,0,0,0,0,0,0,0,0
18567,8a10c2642637fff,Екатеринбург,0,0,0,0,0,0,0,0
18568,8a10c2642647fff,Екатеринбург,0,0,0,0,0,0,0,0
18569,8a10c2642647fff,Екатеринбург,0,0,0,0,0,0,0,0
18570,8a10c264264ffff,Екатеринбург,0,0,0,0,0,0,0,0
18571,8a10c264264ffff,Екатеринбург,0,0,0,0,0,0,0,0
18572,8a10c2642657fff,Екатеринбург,0,0,0,0,0,0,0,0
18573,8a10c2642657fff,Екатеринбург,0,0,0,0,0,0,0,0
18574,8a10c2642667fff,Екатеринбург,0,0,0,0,0,0,0,0
18575,8a10c2642667fff,Екатеринбург,0,0,0,0,0,0,0,0
18576,8a10c264266ffff,Екатеринбург,0,0,0,0,0,0,0,0
18577,8a10c264266ffff,Екатеринбург,0,0,0,0,0,0,0,0
18578,8a10c2642677fff,Екатеринбург,0,0,0,0,0,0,0,0
18579,8a10c2642677fff,Екатеринбург,0,0,0,0,0,0,0,0
18580,8a10c26426a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18581,8a10c26426a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18582,8a10c2642707fff,Екатеринбург,0,0,0,0,0,0,0,0
18583,8a10c2642707fff,Екатеринбург,0,0,0,0,0,0,0,0
18584,8a10c264270ffff,Екатеринбург,0,0,0,0,0,0,0,0
18585,8a10c264270ffff,Екатеринбург,0,0,0,0,0,0,0,0
18586,8a10c2642717fff,Екатеринбург,0,0,0,0,0,0,0,0
18587,8a10c2642717fff,Екатеринбург,0,0,0,0,0,0,0,0
18588,8a10c264271ffff,Екатеринбург,0,0,0,0,0,0,0,0
18589,8a10c264271ffff,Екатеринбург,0,0,0,0,0,0,0,0
18590,8a10c2642727fff,Екатеринбург,0,0,0,0,0,0,0,0
18591,8a10c2642727fff,Екатеринбург,0,0,0,0,0,0,0,0
18592,8a10c264272ffff,Екатеринбург,0,0,0,0,0,0,0,0
18593,8a10c264272ffff,Екатеринбург,0,0,0,0,0,0,0,0
18594,8a10c2642737fff,Екатеринбург,0,0,0,0,0,0,0,0
18595,8a10c2642737fff,Екатеринбург,0,0,0,0,0,0,0,0
18596,8a10c2642747fff,Екатеринбург,0,0,0,0,0,0,0,0
18597,8a10c2642747fff,Екатеринбург,0,0,0,0,0,0,0,0
18598,8a10c264274ffff,Екатеринбург,0,0,0,0,0,0,0,0
18599,8a10c264274ffff,Екатеринбург,0,0,0,0,0,0,0,0
18600,8a10c2642757fff,Екатеринбург,0,0,0,0,0,0,0,0
18601,8a10c2642757fff,Екатеринбург,0,0,0,0,0,0,0,0
18602,8a10c264275ffff,Екатеринбург,0,0,0,0,0,0,0,0
18603,8a10c264275ffff,Екатеринбург,0,0,0,0,0,0,0,0
18604,8a10c2642767fff,Екатеринбург,0,0,0,0,0,0,0,0
18605,8a10c2642767fff,Екатеринбург,0,0,0,0,0,0,0,0
18606,8a10c264276ffff,Екатеринбург,0,0,0,0,0,0,0,0
18607,8a10c264276ffff,Екатеринбург,0,0,0,0,0,0,0,0
18608,8a10c2642777fff,Екатеринбург,0,0,0,0,0,0,0,0
18609,8a10c2642777fff,Екатеринбург,0,0,0,0,0,0,0,0
18610,8a10c2642787fff,Екатеринбург,0,0,0,0,0,0,0,0
18611,8a10c2642787fff,Екатеринбург,0,0,0,0,0,0,0,0
18612,8a10c264278ffff,Екатеринбург,0,0,0,0,0,0,0,0
18613,8a10c264278ffff,Екатеринбург,0,0,0,0,0,0,0,0
18614,8a10c2642797fff,Екатеринбург,0,0,0,0,0,0,0,0
18615,8a10c2642797fff,Екатеринбург,0,0,0,0,0,0,0,0
18616,8a10c264279ffff,Екатеринбург,0,0,0,0,0,0,0,0
18617,8a10c264279ffff,Екатеринбург,0,0,0,0,0,0,0,0
18618,8a10c26427a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18619,8a10c26427a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18620,8a10c26427affff,Екатеринбург,0,0,0,0,0,0,0,0
18621,8a10c26427affff,Екатеринбург,0,0,0,0,0,0,0,0
18622,8a10c26427b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18623,8a10c26427b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18624,8a10c2642837fff,Екатеринбург,0,0,0,0,0,0,0,0
18625,8a10c2642847fff,Екатеринбург,0,0,0,0,0,0,0,0
18626,8a10c264284ffff,Екатеринбург,0,0,0,0,0,0,0,0
18627,8a10c264284ffff,Екатеринбург,0,0,0,0,0,0,0,0
18628,8a10c264285ffff,Екатеринбург,0,0,0,0,0,0,0,0
18629,8a10c264285ffff,Екатеринбург,0,0,0,0,0,0,0,0
18630,8a10c2642887fff,Екатеринбург,0,0,0,0,0,0,0,0
18631,8a10c2642897fff,Екатеринбург,0,0,0,0,0,0,0,0
18632,8a10c26428b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18633,8a10c26428effff,Екатеринбург,0,0,0,0,0,0,0,0
18634,8a10c26428effff,Екатеринбург,0,0,0,0,0,0,0,0
18635,8a10c2642917fff,Екатеринбург,0,0,0,0,0,0,0,0
18636,8a10c264291ffff,Екатеринбург,0,0,0,0,0,0,0,0
18637,8a10c2642937fff,Екатеринбург,0,0,0,0,0,0,0,0
18638,8a10c2642967fff,Екатеринбург,0,0,0,0,0,0,0,0
18639,8a10c2642977fff,Екатеринбург,0,0,0,0,0,0,0,0
18640,8a10c2642987fff,Екатеринбург,0,0,0,0,0,0,0,0
18641,8a10c264298ffff,Екатеринбург,0,0,0,0,0,0,0,0
18642,8a10c2642997fff,Екатеринбург,0,0,0,0,0,0,0,0
18643,8a10c264299ffff,Екатеринбург,0,0,0,0,0,0,0,0
18644,8a10c26429a7fff,Екатеринбург,0,0,0,0,0,0,0,0
18645,8a10c26429affff,Екатеринбург,0,0,0,0,0,0,0,0
18646,8a10c26429b7fff,Екатеринбург,0,0,0,0,0,0,0,0
18647,8a10c2642a07fff,Екатеринбург,0,0,0,0,0,0,0,0
18648,8a10c2642a07fff,Екатеринбург,0,0,0,0,0,0,0,0
18649,8a10c2642a0ffff,Екатеринбург,0,0,0,0,0,0,0,0
18650,8a10c2642a0ffff,Екатеринбург,0,0,0,0,0,0,0,0
18651,8a10c2642a17fff,Екатеринбург,0,0,0,0,0,0,0,0
18652,8a10c2642a17fff,Екатеринбург,0,0,0,0,0,0,0,0
18653,8a10c2642a1ffff,Екатеринбург,0,0,0,0,0,0,0,0
18654,8a10c2642a1ffff,Екатеринбург,0,0,0,0,0,0,0,0
18655,8a10c2642a27fff,Екатеринбург,0,0,0,0,0,0,0,0
18656,8a10c2642a27fff,Екатеринбург,0,0,0,0,0,0,0,0
18657,8a10c2642a2ffff,Екатеринбург,0,0,0,0,0,0,0,0
18658,8a10c2642a2ffff,Екатеринбург,0,0,0,0,0,0,0,0
18659,8a10c2642a37fff,Екатеринбург,0,0,0,0,0,0,0,0
18660,8a10c2642a37fff,Екатеринбург,0,0,0,0,0,0,0,0
18661,8a10c2642a47fff,Екатеринбург,0,0,0,0,0,0,0,0
18662,8a10c2642a47fff,Екатеринбург,0,0,0,0,0,0,0,0
18663,8a10c2642a57fff,Екатеринбург,0,0,0,0,0,0,0,0
18664,8a10c2642a57fff,Екатеринбург,0,0,0,0,0,0,0,0
18665,8a10c2642a5ffff,Екатеринбург,0,0,0,0,0,0,0,0
18666,8a10c2642a5ffff,Екатеринбург,0,0,0,0,0,0,0,0
18667,8a10c2642a77fff,Екатеринбург,0,0,0,0,0,0,0,0
18668,8a10c2642a77fff,Екатеринбург,0,0,0,0,0,0,0,0
18669,8a10c2642a87fff,Екатеринбург,0,0,0,0,0,0,0,0
18670,8a10c2642a87fff,Екатеринбург,0,0,0,0,0,0,0,0
18671,8a10c2642a8ffff,Екатеринбург,0,0,0,0,0,0,0,0
18672,8a10c2642a8ffff,Екатеринбург,0,0,0,0,0,0,0,0
18673,8a10c2642a97fff,Екатеринбург,0,0,0,0,0,0,0,0
18674,8a10c2642a97fff,Екатеринбург,0,0,0,0,0,0,0,0
18675,8a10c2642a9ffff,Екатеринбург,0,0,0,0,0,0,0,0
18676,8a10c2642a9ffff,Екатеринбург,0,0,0,0,0,0,0,0
18677,8a10c2642aa7fff,Екатеринбург,0,0,0,0,0,0,0,0
18678,8a10c2642aa7fff,Екатеринбург,0,0,0,0,0,0,0,0
18679,8a10c2642aaffff,Екатеринбург,0,0,0,0,0,0,0,0
18680,8a10c2642aaffff,Екатеринбург,0,0,0,0,0,0,0,0
18681,8a10c2642ab7fff,Екатеринбург,0,0,0,0,0,0,0,0
18682,8a10c2642ab7fff,Екатеринбург,0,0,0,0,0,0,0,0
18683,8a10c2642ac7fff,Екатеринбург,0,0,0,0,0,0,0,0
18684,8a10c2642ac7fff,Екатеринбург,0,0,0,0,0,0,0,0
18685,8a10c2642acffff,Екатеринбург,0,0,0,0,0,0,0,0
18686,8a10c2642acffff,Екатеринбург,0,0,0,0,0,0,0,0
18687,8a10c2642ad7fff,Екатеринбург,0,0,0,0,0,0,0,0
18688,8a10c2642ad7fff,Екатеринбург,0,0,0,0,0,0,0,0
18689,8a10c2642adffff,Екатеринбург,0,0,0,0,0,0,0,0
18690,8a10c2642adffff,Екатеринбург,0,0,0,0,0,0,0,0
18691,8a10c2642ae7fff,Екатеринбург,0,0,0,0,0,0,0,0
18692,8a10c2642ae7fff,Екатеринбург,0,0,0,0,0,0,0,0
18693,8a10c2642aeffff,Екатеринбург,0,0,0,0,0,0,0,0
18694,8a10c2642aeffff,Екатеринбург,0,0,0,0,0,0,0,0
18695,8a10c2642af7fff,Екатеринбург,0,0,0,0,0,0,0,0
18696,8a10c2642af7fff,Екатеринбург,0,0,0,0,0,0,0,0
18697,8a10c2642b17fff,Екатеринбург,0,0,0,0,0,0,0,0
18698,8a10c2642b17fff,Екатеринбург,0,0,0,0,0,0,0,0
18699,8a10c2642b1ffff,Екатеринбург,0,0,0,0,0,0,0,0
18700,8a10c2642b1ffff,Екатеринбург,0,0,0,0,0,0,0,0
18701,8a10c2642b87fff,Екатеринбург,0,0,0,0,0,0,0,0
18702,8a10c2642b87fff,Екатеринбург,0,0,0,0,0,0,0,0
18703,8a10c2642b8ffff,Екатеринбург,0,0,0,0,0,0,0,0
18704,8a10c2642b8ffff,Екатеринбург,0,0,0,0,0,0,0,0
18705,8a10c2642b97fff,Екатеринбург,0,0,0,0,0,0,0,0
18706,8a10c2642b97fff,Екатеринбург,0,0,0,0,0,0,0,0
18707,8a10c2642b9ffff,Екатеринбург,0,0,0,0,0,0,0,0
18708,8a10c2642b9ffff,Екатеринбург,0,0,0,0,0,0,0,0
18709,8a10c2642ba7fff,Екатеринбург,0,0,0,0,0,0,0,0
18710,8a10c2642ba7fff,Екатеринбург,0,0,0,0,0,0,0,0
18711,8a10c2642baffff,Екатеринбург,0,0,0,0,0,0,0,0
18712,8a10c2642baffff,Екатеринбург,0,0,0,0,0,0,0,0
18713,8a10c2642bb7fff,Екатеринбург,0,0,0,0,0,0,0,0
18714,8a10c2642bb7fff,Екатеринбург,0,0,0,0,0,0,0,0
18715,8a10c2642c07fff,Екатеринбург,0,0,0,0,0,0,0,0
18716,8a10c2642c0ffff,Екатеринбург,0,0,0,0,0,0,0,0
18717,8a10c2642c27fff,Екатеринбург,0,0,0,0,0,0,0,0
18718,8a10c2642c2ffff,Екатеринбург,0,0,0,0,0,0,0,0
18719,8a10c2642c37fff,Екатеринбург,0,0,0,0,0,0,0,0
18720,8a10c2642c4ffff,Екатеринбург,0,0,0,0,0,0,0,0
18721,8a10c2642c67fff,Екатеринбург,0,0,0,0,0,0,0,0
18722,8a10c2642c77fff,Екатеринбург,0,0,0,0,0,0,0,0
18723,8a10c2642ccffff,Екатеринбург,0,0,0,0,0,0,0,0
18724,8a10c2642d07fff,Екатеринбург,0,0,0,0,0,0,0,0
18725,8a10c2642d0ffff,Екатеринбург,0,0,0,0,0,0,0,0
18726,8a10c2642d17fff,Екатеринбург,0,0,0,0,0,0,0,0
18727,8a10c2642d1ffff,Екатеринбург,0,0,0,0,0,0,0,0
18728,8a10c2642d27fff,Екатеринбург,0,0,0,0,0,0,0,0
18729,8a10c2642d2ffff,Екатеринбург,0,0,0,0,0,0,0,0
18730,8a10c2642d37fff,Екатеринбург,0,0,0,0,0,0,0,0
18731,8a10c2642d47fff,Екатеринбург,0,0,0,0,0,0,0,0
18732,8a10c2642d4ffff,Екатеринбург,0,0,0,0,0,0,0,0
18733,8a10c2642d57fff,Екатеринбург,0,0,0,0,0,0,0,0
18734,8a10c2642d5ffff,Екатеринбург,0,0,0,0,0,0,0,0
18735,8a10c2642d67fff,Екатеринбург,0,0,0,0,0,0,0,0
18736,8a10c2642d6ffff,Екатеринбург,0,0,0,0,0,0,0,0
18737,8a10c2642d77fff,Екатеринбург,0,0,0,0,0,0,0,0
18738,8a10c2642d87fff,Екатеринбург,0,0,0,0,0,0,0,0
18739,8a10c2642d8ffff,Екатеринбург,0,0,0,0,0,0,0,0
18740,8a10c2643007fff,Екатеринбург,0,0,0,0,0,0,0,0
18741,8a10c2643007fff,Екатеринбург,0,0,0,0,0,0,0,0
18742,8a10c264300ffff,Екатеринбург,0,0,0,0,0,0,0,0
18743,8a10c264300ffff,Екатеринбург,0,0,0,0,0,0,0,0
18744,8a10c2643017fff,Екатеринбург,0,0,0,0,0,0,0,0
18745,8a10c2643017fff,Екатеринбург,0,0,0,0,0,0,0,0
18746,8a10c264301ffff,Екатеринбург,0,0,0,0,0,0,0,0
18747,8a10c264301ffff,Екатеринбург,0,0,0,0,0,0,0,0
18748,8a10c2643027fff,Екатеринбург,0,0,0,0,0,0,0,0
18749,8a10c2643027fff,Екатеринбург,0,0,0,0,0,0,0,0
18750,8a10c264302ffff,Екатеринбург,0,0,0,0,0,0,0,0
18751,8a10c264302ffff,Екатеринбург,0,0,0,0,0,0,0,0
18752,8a10c2643037fff,Екатеринбург,0,0,0,0,0,0,0,0
18753,8a10c2643037fff,Екатеринбург,0,0,0,0,0,0,0,0
18754,8a10c2643047fff,Екатеринбург,0,0,0,0,0,0,0,0
18755,8a10c2643047fff,Екатеринбург,0,0,0,0,0,0,0,0
18756,8a10c264304ffff,Екатеринбург,0,0,0,0,0,0,0,0
18757,8a10c264304ffff,Екатеринбург,0,0,0,0,0,0,0,0
18758,8a10c2643057fff,Екатеринбург,0,0,0,0,0,0,0,0
18759,8a10c2643057fff,Екатеринбург,0,0,0,0,0,0,0,0
18760,8a10c2643067fff,Екатеринбург,0,0,0,0,0,0,0,0
18761,8a10c2643067fff,Екатеринбург,0,0,0,0,0,0,0,0
18762,8a10c264306ffff,Екатеринбург,0,0,0,0,0,0,0,0
18763,8a10c264306ffff,Екатеринбург,0,0,0,0,0,0,0,0
18764,8a10c2643077fff,Екатеринбург,0,0,0,0,0,0,0,0
18765,8a10c2643077fff,Екатеринбург,0,0,0,0,0,0,0,0
18766,8a10c26430e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18767,8a10c26430e7fff,Екатеринбург,0,0,0,0,0,0,0,0
18768,8a10c2643107fff,Екатеринбург,0,0,0,0,0,0,0,0
18769,8a10c2643107fff,Екатеринбург,0,0,0,0,0,0,0,0
18770,8a10c264310ffff,Екатеринбург,0,0,0,0,0,0,0,0
18771,8a10c264310ffff,Екатеринбург,0,0,0,0,0,0,0,0
18772,8a10c2643117fff,Екатеринбург,0,0,0,0,0,0,0,0
18773,8a10c2643117fff,Екатеринбург,0,0,0,0,0,0,0,0
